isMale,isMarried,AgeGroup,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HasHistoryOfOverduePayments
1,0,3,2,0.41160600764721716,1.4848372594699726,1,0,0,0.18997294424297928,-0.04326862126725737,0,0,0
0,0,1,4,-0.7088070162805465,-0.2866947137607391,4,5,0,-0.6808157638108557,-0.2642411010550996,1,2,1
0,0,2,4,-0.5671934742227622,-0.29564184493867196,0,5,0,-0.4774843903566608,-0.04326862126725737,0,0,0
1,0,3,2,-0.7421278497059075,-0.4298488126076653,0,6,0,-0.6631347748148388,-0.37472734094902077,1,30,1
1,0,1,3,0.25749715305492255,-0.3224832384724706,0,0,3,0.36678283420314883,-0.10956036520361005,0,0,0
0,0,2,3,0.274157569767603,-0.2598533202269404,0,0,6,0.3314208562111149,-0.24214385307631542,1,14,1
0,0,2,4,1.6902929903454456,-0.24195905787107466,0,0,6,1.7547404703904799,0.02302312266909531,0,0,0
0,1,2,3,-0.5380377449755713,-0.3582717631842022,0,6,0,-0.49516537935267774,-0.19794935711874698,1,12,1
0,1,4,2,-0.7671184747749282,-0.4119545502517995,1,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,2,3,0.9364091340966529,-0.17932913962554445,0,0,0,1.1182248665338694,0.2439956024569376,0,0,0
1,1,3,3,-0.6171747243608038,-0.36721889436213506,0,0,0,-0.610091807826788,-0.24214385307631542,1,5,1
0,0,2,4,-0.5838538909354427,-0.045122171956551146,2,6,0,-0.6763955165618515,0.575454322138701,0,0,0
1,1,2,3,0.26166225723309267,-0.15248774609174578,0,0,6,0.39772456494617847,0.31028734639329025,0,0,0
0,0,2,4,-0.22982003579098212,1.0732692252850597,5,6,0,-0.6984967528068727,-0.33053284499145236,1,1,1
0,0,2,4,-0.5713585784009324,-0.2509061890490075,1,6,0,-0.6321930440718091,0.02302312266909531,0,0,0
0,1,2,3,0.6281914249120637,-0.30458897611660485,0,0,2,0.7822860756095472,-0.0653658692460416,0,0,0
1,0,1,3,-0.42974503634314815,-0.3493246320062693,0,3,0,-0.41560092887060146,-0.17585210913996274,0,0,0
1,0,2,3,2.0734825747370973,5.6273589948529,2,3,3,-0.6896562583088642,-0.2642411010550996,2,6,1
0,1,2,3,-0.425579932164978,-0.37616602554006795,0,0,6,-0.3537174673845421,-0.2863383490338839,0,0,0
1,0,2,3,1.9110435117884623,5.403680715404577,1,1,3,2.1304614865558404,0.31028734639329025,1,2,1
0,1,3,4,-0.7504580580622477,-0.37616602554006795,1,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
1,1,2,4,1.3570846560918355,1.6279913583168988,2,4,0,1.5646698386832976,-0.1537548611611785,0,0,0
1,0,3,4,-0.42974503634314815,-0.3493246320062693,0,0,0,-0.3581377146335463,-0.17585210913996274,0,0,0
1,1,3,2,-0.7379627455277374,-0.3493246320062693,3,6,0,-0.6763955165618515,-0.24214385307631542,0,0,0
0,1,3,3,-0.6629908703206752,-0.3493246320062693,0,6,0,-0.5791500770837583,-0.17585210913996274,0,0,0
1,0,2,4,4.231006539029222,0.11592618924624082,0,0,5,4.517395001018129,0.6417460660750536,0,0,0
0,1,4,4,2.531644034335811,-0.18827627080347734,0,0,1,2.811179562902493,0.22189835447815337,0,0,0
1,1,3,4,0.21584611127322129,-0.29564184493867196,0,0,0,0.15019071900194111,-0.04326862126725737,0,0,0
1,0,3,3,-0.3964242029177871,-0.36721889436213506,0,0,6,-0.30067450039649124,-0.2642411010550996,0,0,0
1,0,3,4,-0.7629533705967582,-0.4298488126076653,0,6,0,-0.68523601105986,-0.37472734094902077,1,16,1
0,1,3,3,-0.7379627455277374,-0.3493246320062693,1,6,0,-0.6587145275658346,-0.2863383490338839,2,6,1
0,1,3,3,-0.6171747243608038,-0.38511315671800084,0,0,0,-0.5570488408387371,-0.2863383490338839,0,0,0
1,1,3,3,-0.6713210786770154,-0.2061705331593431,1,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,0,2,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,0,2,3,-0.14651795222757963,-0.2866947137607391,0,2,4,-0.05314065445225386,-0.17585210913996274,0,0,0
0,0,1,3,-0.625504932717144,-0.10775209020208136,2,6,0,-0.6763955165618515,0.4207735862872114,0,0,0
0,0,2,3,-0.5713585784009324,0.008560615111046171,1,5,0,-0.6233525495738007,-0.24214385307631542,2,4,1
1,0,2,4,-0.7129721204587166,-0.4119545502517995,1,6,0,-0.6321930440718091,-0.35263009297023656,0,0,0
1,1,2,4,-0.5630283700445922,-0.3224832384724706,0,6,0,-0.47306414310765654,-0.3084355970126681,0,0,0
0,1,2,2,0.22417631962956153,0.2769745504490328,0,0,2,0.3270006089621107,-0.08746311722482583,0,0,0
1,0,2,3,-0.6546606619643349,-0.3940602878959337,0,0,4,-0.592410818830771,-0.3084355970126681,0,0,0
1,0,2,4,-0.26730597339451323,-0.3224832384724706,0,0,6,-0.19016831917138527,-0.37472734094902077,1,11,1
0,1,2,3,-0.625504932717144,-0.10775209020208136,2,6,0,-0.6631347748148388,0.4207735862872114,0,0,0
1,0,3,3,-0.6296700368953141,-0.38511315671800084,0,3,0,-0.6012513133287795,-0.2863383490338839,0,0,0
1,0,1,1,-0.6088445160044635,-0.37616602554006795,0,4,0,-0.5216868628467032,-0.3084355970126681,0,0,0
1,0,2,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,3,3,-0.7213023288150568,-0.31353610729453774,2,6,0,-0.68523601105986,-0.2863383490338839,0,0,0
0,0,2,3,0.340799236618325,-0.31353610729453774,0,0,0,0.48612950992626325,-0.08746311722482583,0,0,0
0,1,2,2,0.7614747586135077,-0.29564184493867196,0,0,6,0.8618505260916236,-0.08746311722482583,0,0,0
0,0,1,2,-0.6380002452516543,-0.13459348373588,3,5,0,-0.6896562583088642,-0.3084355970126681,0,0,0
0,1,2,3,-0.7213023288150568,-0.31353610729453774,2,6,0,-0.6984967528068727,-0.22004660509753118,0,0,0
0,1,3,3,0.08672788174994739,0.6706483222780798,1,3,2,0.1943931914919835,-0.17585210913996274,0,0,0
0,0,2,2,-0.15068305640574975,-0.3582717631842022,0,3,3,-0.06640139619926658,-0.19794935711874698,0,0,0
0,0,2,3,-0.6463304536079947,-0.30458897611660485,1,6,0,-0.5614690880877413,-0.37472734094902077,1,4,1
0,0,3,3,-0.14651795222757963,-0.3582717631842022,0,0,2,-0.031039418207232668,-0.37472734094902077,1,3,1
0,1,2,4,-0.20066430654379125,-0.3493246320062693,0,1,0,-0.08850263244428777,-0.17585210913996274,0,0,0
0,1,3,3,0.26166225723309267,-0.30458897611660485,0,0,4,0.3800435759501615,-0.13165761318239427,1,2,1
0,0,2,3,-0.15484816058391987,-0.2866947137607391,1,6,0,-0.03987991270524115,-0.3084355970126681,0,0,0
0,1,2,2,-0.4922215990157,-0.3493246320062693,0,0,0,-0.48632488485466924,-0.17585210913996274,2,4,1
1,0,2,3,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,0,2,4,-0.5213773282628908,-0.3314303696504035,0,6,0,-0.5084261210996904,-0.13165761318239427,1,8,1
0,0,2,3,2.3483794504963256,-0.1435406149138129,0,0,6,2.6166886839463066,0.31028734639329025,0,0,0
0,1,3,4,-0.7379627455277374,-0.3493246320062693,2,6,0,-0.68523601105986,-0.35263009297023656,1,4,1
0,0,2,4,-0.525542432441061,0.10697905806830793,3,6,0,-0.610091807826788,0.6859405620326221,0,0,0
0,1,3,2,-0.35477316113608587,-0.3493246320062693,0,0,0,-0.2520517806574446,-0.37472734094902077,1,18,1
0,0,2,3,0.1200487151753084,-0.18827627080347734,0,0,0,0.2518564057290386,-0.04326862126725737,1,2,1
0,0,2,2,-0.6338351410734843,-0.06301643431241692,4,6,0,-0.6012513133287795,0.19980110649936914,0,0,0
1,0,1,4,-0.2423153483254925,-0.38511315671800084,0,0,1,-0.13270510493433016,-0.2863383490338839,0,0,0
1,1,3,3,-0.32145232771072485,0.572229879320818,1,2,0,-0.5835703243327625,-0.24214385307631542,0,0,0
0,1,3,3,-0.392259098739617,0.259080288093167,1,1,5,-0.6896562583088642,1.3267607534173647,0,0,0
1,0,2,4,1.8527320532940807,0.19645036984763678,0,0,6,1.8210441791255436,1.1720800175658752,1,2,1
0,1,3,3,-0.6130096201826336,-0.0809106966682827,3,6,0,-0.6808157638108557,-0.37472734094902077,0,0,0
0,0,1,3,-0.7046419121023764,-0.2777475825828062,3,6,0,-0.6763955165618515,0.0009258746903110837,0,0,0
0,0,2,3,-0.42141482798680785,-0.3403775008283364,0,0,6,-0.3581377146335463,-0.37472734094902077,1,4,1
0,1,3,4,0.3241388199056445,3.936351202223584,5,5,0,-0.6940765055578685,2.1664561766111654,0,0,0
0,0,2,3,-0.27147107757268335,-0.36721889436213506,0,6,0,-0.17690757742437255,-0.24214385307631542,0,0,0
0,1,3,2,0.3699549658655159,-0.2240647955152089,0,0,6,0.36678283420314883,0.13350936256301646,1,12,1
0,0,1,4,1.269617468350263,-0.2509061890490075,0,0,2,0.6629393998864328,0.06721761862666377,0,0,0
0,0,2,4,-0.06738097284234723,-0.17038200844761156,0,0,0,-0.0575609017012581,0.26609285043572184,1,7,1
1,0,2,4,1.5778351775348523,4.625280302924416,1,1,0,1.4099611849681493,-0.021171373288473145,0,0,0
0,0,2,3,-0.5130471199065506,-0.3493246320062693,1,5,0,-0.42002117611960565,-0.37472734094902077,0,0,0
0,1,3,3,-0.6838163912115257,-0.23301192669314177,2,6,0,-0.610091807826788,-0.37472734094902077,1,3,1
1,1,3,4,-0.7421278497059075,-0.3582717631842022,5,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,0,2,4,-0.33394764024523527,0.5632827481428851,1,4,0,-0.6012513133287795,-0.37472734094902077,1,3,1
1,1,2,3,-0.6546606619643349,-0.38511315671800084,0,6,0,-0.6189323023247965,-0.2642411010550996,0,0,0
1,0,2,4,-0.4380752446994884,-0.09880495902414847,0,0,0,-0.5040058738506862,-0.37472734094902077,1,11,1
1,1,2,3,-0.021564826882475862,0.9390622576160664,1,6,0,-0.035459665456236904,1.6582194730991282,0,0,0
0,1,1,2,-0.5422028491537415,-0.30458897611660485,0,0,4,-0.5482083463407286,-0.2642411010550996,1,4,1
1,0,2,3,-0.7629533705967582,-0.4030074190738666,2,6,0,-0.6984967528068727,-0.37472734094902077,2,3,1
0,1,3,3,5.667967480497915,0.3932872557621603,0,0,6,6.139625741402685,1.0394965296931697,0,0,0
0,1,3,2,-0.021564826882475862,-0.3582717631842022,0,0,3,0.09272750476488602,-0.19794935711874698,0,0,0
0,0,2,2,-0.7421278497059075,-0.3582717631842022,2,6,0,-0.6984967528068727,-0.3084355970126681,0,0,0
0,1,2,3,-0.5963492034699531,-0.3314303696504035,0,2,0,-0.5084261210996904,-0.13165761318239427,1,5,1
0,1,2,4,-0.6213398285389738,-0.2777475825828062,3,6,0,-0.5349476045937159,-0.24214385307631542,0,0,0
1,0,3,3,0.10755340264079802,-0.3582717631842022,0,0,0,0.2385956639820259,-0.19794935711874698,0,0,0
1,0,2,4,-0.28396639010719377,0.6348597975663482,3,6,0,-0.48632488485466924,0.7522323059689747,0,0,0
1,1,3,2,-0.6838163912115257,-0.37616602554006795,1,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,2,3,-0.35477316113608587,-0.3224832384724706,0,0,6,-0.34487697288653363,-0.24214385307631542,1,6,1
0,1,2,4,-0.27563618175085347,0.11592618924624082,1,6,0,-0.5879905715817667,0.973204785756817,1,2,1
0,0,2,4,-0.18816899400928086,-0.37616602554006795,0,0,1,-0.07524189069727505,-0.24214385307631542,0,0,0
1,1,2,3,-0.5505330575100817,0.06224340217864349,2,6,0,-0.6542942803168303,0.1777038585205849,0,0,0
0,0,2,4,-0.7379627455277374,-0.3493246320062693,1,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,2,3,-0.6838163912115257,-0.23301192669314177,2,6,0,-0.6984967528068727,-0.37472734094902077,2,3,1
1,0,2,4,-0.43391014052131827,-0.3582717631842022,3,6,0,-0.33603647838852513,-0.33053284499145236,0,0,0
1,0,1,3,-0.13818774387123936,-0.29564184493867196,0,0,1,-0.02219892370922419,-0.17585210913996274,1,2,1
0,1,2,3,4.064402371902417,0.017507746288979057,0,0,6,4.172615715595798,0.7301350579901905,1,8,1
1,1,3,3,-0.5213773282628908,-0.29564184493867196,0,0,4,-0.43770216511562265,-0.24214385307631542,0,0,0
0,1,3,2,-0.125692431336729,-0.2866947137607391,0,0,4,-0.06640139619926658,-0.021171373288473145,1,2,1
0,1,3,3,0.00342579818654489,1.2432647176657845,2,5,0,-0.6940765055578685,-0.35263009297023656,0,0,0
1,0,2,4,-0.458900765590339,0.25013315691523413,4,6,0,-0.6542942803168303,0.02302312266909531,0,0,0
1,1,3,4,-0.10070180626770824,-0.3493246320062693,0,0,0,-0.09734312694229624,-0.24214385307631542,0,0,0
1,0,3,4,-0.08404138955502774,-0.07196356549034981,0,0,6,0.035264290527830915,-0.17585210913996274,0,0,0
0,0,3,4,1.3654148644481758,-0.215117664337276,0,0,0,1.4762648937032128,0.15560661054180067,0,0,0
0,1,2,3,0.32830392408381465,-0.29564184493867196,0,0,0,0.31373986721509795,-0.1537548611611785,0,0,0
0,0,3,4,-0.5422028491537415,-0.29564184493867196,0,0,0,-0.5614690880877413,-0.2642411010550996,0,0,0
0,0,1,3,2.194270595904031,-0.2061705331593431,0,0,4,2.351473849006052,0.1777038585205849,0,0,0
0,0,2,4,2.127628929053309,5.716830306632228,2,2,0,-0.6984967528068727,-0.33053284499145236,1,1,1
1,1,3,1,0.474082570319769,0.9390622576160664,0,0,5,0.5789547021553523,-0.04326862126725737,0,0,0
0,0,1,2,-0.16734347311843023,-0.3224832384724706,0,0,3,-0.061981148950262334,-0.22004660509753118,0,0,0
1,0,2,4,-0.6421653494298245,-0.3493246320062693,0,5,0,-0.592410818830771,-0.17585210913996274,1,6,1
0,0,2,3,0.18252527784786027,-0.3403775008283364,0,0,0,0.2164944277370047,-0.1537548611611785,0,0,0
0,1,2,4,-0.5630283700445922,-0.00038651606688671535,2,6,0,-0.6984967528068727,-0.24214385307631542,1,1,1
0,0,2,4,-0.5088820157283805,0.14276758278003948,1,6,0,-0.6277727968228048,1.0394965296931697,0,0,0
1,1,2,4,-0.7712835789530984,-0.3940602878959337,3,6,0,-0.6940765055578685,-0.37472734094902077,0,0,0
1,0,2,3,-0.20482941072196137,-0.3940602878959337,0,3,3,-0.09734312694229624,-0.2863383490338839,1,4,1
0,1,2,2,-0.40058930709595725,-0.3403775008283364,0,0,3,-0.31393524214350393,-0.37472734094902077,1,7,1
1,0,2,2,-0.33394764024523527,-0.3493246320062693,0,0,0,-0.27857326415147005,-0.17585210913996274,1,12,1
0,1,2,4,-0.7046419121023764,-0.3403775008283364,0,6,0,-0.6233525495738007,-0.2863383490338839,0,0,0
1,0,2,4,-0.758788266418588,-0.3940602878959337,2,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,2,3,0.09922319428445776,-0.2866947137607391,0,0,2,0.22975516948401742,-0.17585210913996274,1,4,1
0,0,3,4,-0.6504955577861647,-0.4119545502517995,1,6,0,-0.5658893353367456,-0.35263009297023656,0,0,0
1,1,2,3,-0.6879814953896959,-0.30458897611660485,1,6,0,-0.6056715605777837,-0.10956036520361005,0,0,0
1,0,2,4,1.1321690304706489,0.06224340217864349,0,0,0,1.034240168802789,0.08931486660544799,1,12,1
1,0,2,4,-0.5546981616882519,-0.2688004514048733,0,6,0,-0.4774843903566608,0.02302312266909531,0,0,0
0,0,1,4,-0.13818774387123936,-0.38511315671800084,0,0,1,-0.02219892370922419,-0.2642411010550996,0,0,0
1,0,2,4,-0.5505330575100817,0.053296271000710604,2,5,0,-0.6631347748148388,-0.24214385307631542,1,2,1
0,1,2,3,-0.6963117037460361,-0.2598533202269404,3,6,0,-0.6321930440718091,-0.37472734094902077,1,2,1
0,0,1,3,0.6740075708719351,-0.15248774609174578,0,0,4,0.8397492898466024,-0.04326862126725737,0,0,0
1,1,2,3,-0.41724972380863773,-0.3314303696504035,0,0,0,-0.4111806816215972,-0.13165761318239427,1,8,1
0,1,2,4,-0.7421278497059075,-0.4298488126076653,0,6,0,-0.6631347748148388,-0.37472734094902077,0,0,0
1,0,1,3,-0.5213773282628908,-0.3314303696504035,3,4,2,-0.42886167061761415,-0.3084355970126681,0,0,0
0,0,2,3,0.07423256921543701,-0.37616602554006795,0,0,4,0.20323368598999197,-0.37472734094902077,1,5,1
0,0,1,4,-0.5297075366192311,-0.37616602554006795,0,1,5,-0.4465426596136311,-0.24214385307631542,0,0,0
0,1,2,4,-0.7546231622404179,0.5364413546090865,2,6,0,-0.6808157638108557,-0.2863383490338839,0,0,0
1,1,3,2,-0.2131596190783016,-0.37616602554006795,0,0,0,-0.10176337419130048,-0.2642411010550996,0,0,0
0,0,2,3,0.5157336121014703,-0.2688004514048733,0,0,6,0.6717798943844413,-0.13165761318239427,0,0,0
1,1,2,3,-0.6421653494298245,-0.13459348373588,2,6,0,-0.5791500770837583,-0.021171373288473145,0,0,0
1,1,4,2,0.1533695486006694,-0.2240647955152089,0,0,0,0.18997294424297928,-0.10956036520361005,1,2,1
1,1,2,3,-0.7504580580622477,-0.37616602554006795,1,6,0,-0.6940765055578685,-0.35263009297023656,1,2,1
1,0,2,4,-0.41724972380863773,-0.15248774609174578,0,6,0,-0.3316162311395209,-0.04326862126725737,0,0,0
1,0,2,1,0.9613997591656737,-0.37616602554006795,0,4,1,1.144746350027895,-0.24214385307631542,0,0,0
1,0,2,4,-0.5005518073720403,0.9390622576160664,5,6,0,-0.6984967528068727,-0.17585210913996274,0,0,0
0,1,2,3,0.1700299653133499,-0.3582717631842022,0,0,1,0.3048993727170895,-0.24214385307631542,0,0,0
1,0,1,3,-0.525542432441061,0.08908479571244216,1,0,4,-0.45096290686263535,-0.2642411010550996,0,0,0
0,1,2,3,1.540349239931321,-0.15248774609174578,2,3,1,1.7591607176394841,-0.0653658692460416,0,0,0
1,1,3,2,-0.08820649373319786,0.42012864929595894,1,0,4,0.030844043278826675,-0.37472734094902077,1,14,1
0,1,2,3,-0.5880189951136129,-0.027227909600685374,2,6,0,-0.5747298298347541,0.06721761862666377,0,0,0
0,0,1,3,-0.3964242029177871,-0.15248774609174578,0,0,4,-0.3802389508785675,0.31028734639329025,0,0,0
0,0,2,4,0.48241277867610927,-0.31353610729453774,0,0,3,0.6364179163924074,-0.1537548611611785,0,0,0
0,0,2,4,0.5157336121014703,-0.15248774609174578,0,0,0,0.6717798943844413,0.31028734639329025,0,0,0
0,0,2,4,0.18252527784786027,-0.01828077842275249,0,2,0,0.3181601144641022,-0.24214385307631542,0,0,0
0,1,2,3,-0.14235284804940948,-0.3582717631842022,0,0,1,-0.026619170958228428,-0.2642411010550996,0,0,0
1,1,2,1,-0.6921465995678661,-0.2509061890490075,4,6,0,-0.6984967528068727,-0.33053284499145236,0,0,0
0,0,2,2,1.7194487195926367,-0.2240647955152089,0,0,4,1.9492313493466664,0.11141211458423222,0,0,0
0,0,2,3,-0.5463679533319117,-0.37616602554006795,0,0,0,-0.4774843903566608,-0.37472734094902077,1,12,1
0,0,1,3,-0.5172122240847208,-0.3493246320062693,0,0,4,-0.45096290686263535,-0.17585210913996274,1,2,1
1,0,3,4,-0.40475441127412737,-0.30458897611660485,0,0,4,-0.3581377146335463,-0.2642411010550996,1,2,1
0,1,2,3,-0.7671184747749282,-0.36721889436213506,4,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,3,2,-0.025729931060645986,-0.36721889436213506,0,0,3,0.08830725751588178,-0.22004660509753118,0,0,0
1,0,1,3,-0.000739305991625235,-0.2598533202269404,0,0,3,0.12366923550791568,-0.17585210913996274,1,2,1
0,0,2,3,0.9613997591656737,-0.01828077842275249,0,0,2,1.1138046192848652,0.1777038585205849,0,0,0
0,0,2,3,0.5157336121014703,-0.29564184493867196,0,0,3,0.6717798943844413,-0.04326862126725737,0,0,0
0,0,2,4,-0.47972628648118965,-0.15248774609174578,1,6,0,-0.38465919812757177,-0.13165761318239427,0,0,0
0,0,3,4,0.4449268410725782,-0.31353610729453774,0,0,0,0.5568534659103311,-0.08746311722482583,0,0,0
0,0,2,3,0.903088300671292,-0.2509061890490075,0,0,0,1.0253996743047804,0.06721761862666377,0,0,0
1,0,2,3,-0.7629533705967582,-0.4030074190738666,3,6,0,-0.6984967528068727,-0.3084355970126681,1,1,1
0,1,3,3,-0.7421278497059075,-0.37616602554006795,2,6,0,-0.6631347748148388,-0.37472734094902077,0,0,0
1,1,2,3,-0.21732472325647173,0.7690667652353416,3,6,0,-0.30067450039649124,-0.17585210913996274,0,0,0
0,0,1,3,-0.6213398285389738,-0.3940602878959337,0,6,0,-0.5482083463407286,-0.2863383490338839,0,0,0
0,0,2,3,-0.5505330575100817,-0.4298488126076653,0,6,0,-0.45980340136064385,-0.37472734094902077,0,0,0
1,0,2,3,-0.5172122240847208,0.1248733204241737,3,6,0,-0.6012513133287795,0.02302312266909531,0,0,0
1,1,3,3,-0.5713585784009324,0.008560615111046171,2,6,0,-0.6940765055578685,-0.35263009297023656,0,0,0
1,1,3,4,-0.22982003579098212,0.7422253717015429,4,6,0,-0.6233525495738007,0.6417460660750536,0,0,0
0,1,3,3,-0.6671559744988452,-0.215117664337276,2,6,0,-0.6277727968228048,-0.37472734094902077,1,2,1
1,0,2,4,-0.5338726407974013,-0.37616602554006795,0,0,0,-0.4907451321036735,-0.2642411010550996,0,0,0
0,1,2,3,-0.6963117037460361,-0.4030074190738666,0,5,0,-0.6145120550757922,-0.3084355970126681,0,0,0
0,1,3,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,0,2,3,0.38245027840002627,0.8764323393705362,1,3,0,0.5303319824163056,-0.24214385307631542,0,0,0
1,1,2,3,-0.4922215990157,-0.37616602554006795,0,0,0,-0.41560092887060146,-0.24214385307631542,0,0,0
1,0,2,3,-0.27563618175085347,-0.3224832384724706,0,0,0,-0.21226955541640646,-0.37472734094902077,1,12,1
0,0,2,3,-0.7462929538840777,-0.38511315671800084,1,6,0,-0.68523601105986,-0.35263009297023656,0,0,0
1,1,3,3,0.5115685079233001,-0.16143487726967867,0,0,6,0.6010559384003735,-0.0653658692460416,0,0,0
0,0,2,4,0.02008621489922539,0.7690667652353416,1,3,0,0.1457704717529369,-0.17585210913996274,0,0,0
0,1,2,4,-0.4464054530558286,0.2769745504490328,3,6,0,-0.6587145275658346,1.370955249374933,0,0,0
1,0,2,3,-0.7171372246368868,-0.30458897611660485,4,6,0,-0.6808157638108557,-0.0653658692460416,0,0,0
0,0,2,3,-0.27980128592902365,-0.38511315671800084,0,0,0,-0.21668980266541069,-0.2642411010550996,1,14,1
0,0,2,3,-0.5630283700445922,-0.37616602554006795,0,0,0,-0.5084261210996904,-0.2642411010550996,1,11,1
1,0,2,3,-0.40058930709595725,0.3843401245842274,2,6,0,-0.6675550220638431,1.636122225120344,0,0,0
0,1,2,4,-0.7754486831312685,-0.4119545502517995,1,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,0,2,4,1.7527695530179976,0.5364413546090865,0,0,0,1.958071843844675,0.31028734639329025,0,0,0
0,0,2,3,1.2196362182122213,-0.09880495902414847,0,0,6,1.2464120367549922,0.08931486660544799,1,12,1
0,1,2,3,-0.7629533705967582,0.04434913982277772,2,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,1,3,0.19502059038237066,-0.3493246320062693,0,0,0,0.1943931914919835,-0.17585210913996274,0,0,0
0,0,3,2,-0.6546606619643349,-0.1435406149138129,1,6,0,-0.6984967528068727,0.3323845943720745,2,3,1
1,1,2,4,-0.658825766142505,-0.054069303134484034,3,6,0,-0.610091807826788,0.04512037064787954,0,0,0
1,0,3,3,0.35745965333100554,-0.3224832384724706,0,0,6,0.4772890154282548,-0.13165761318239427,0,0,0
0,0,2,4,-0.7671184747749282,-0.4119545502517995,2,6,0,-0.6984967528068727,-0.33053284499145236,0,0,0
1,1,3,4,0.474082570319769,2.272184803128067,3,5,0,-0.5968310660797752,-0.19794935711874698,0,0,0
1,1,2,4,-0.7462929538840777,-0.3582717631842022,1,6,0,-0.6675550220638431,-0.22004660509753118,0,0,0
0,1,2,3,0.274157569767603,-0.3314303696504035,0,0,0,0.41540555394219547,-0.13165761318239427,0,0,0
1,0,3,3,-0.7129721204587166,0.6438069287442811,3,6,0,-0.68523601105986,-0.04326862126725737,0,0,0
0,1,2,3,3.5395992454529814,-0.09880495902414847,0,0,0,3.880879397161519,0.3986763383084272,1,2,1
1,1,4,4,-0.7379627455277374,-0.3493246320062693,2,6,0,-0.6940765055578685,-0.35263009297023656,0,0,0
0,0,2,4,-0.6963117037460361,-0.2598533202269404,3,6,0,-0.6940765055578685,-0.37472734094902077,0,0,0
0,0,3,2,-0.7712835789530984,-0.4209016814297324,0,6,0,-0.6940765055578685,-0.35263009297023656,0,0,0
1,1,2,3,-0.7296325371713971,-0.3940602878959337,3,6,0,-0.6631347748148388,-0.3084355970126681,0,0,0
0,1,2,3,1.0155461134818853,-0.29564184493867196,0,0,0,1.0121389325577677,-0.0653658692460416,0,0,0
1,0,2,4,-0.5130471199065506,0.06224340217864349,1,0,4,-0.4907451321036735,-0.04326862126725737,0,0,0
0,1,2,4,-0.07571118119868749,1.5653614400713685,3,6,0,-0.1150241159383132,2.4537204003353605,0,0,0
0,1,2,4,-0.7171372246368868,-0.30458897611660485,3,6,0,-0.6808157638108557,-0.35263009297023656,1,2,1
1,0,2,3,0.5115685079233001,-0.29564184493867196,0,0,3,0.667359647135437,-0.17585210913996274,0,0,0
0,1,2,2,0.7739700711480181,-0.2866947137607391,0,0,1,0.7690253338625346,-0.021171373288473145,0,0,0
1,0,2,4,0.37828517422185615,2.0485065236797446,2,4,0,-0.6719752693128472,1.5256359852264227,0,0,0
0,1,3,3,1.6819627819891054,-0.2509061890490075,0,0,0,1.9094491241056284,0.06721761862666377,0,0,0
0,0,2,3,-0.092371597911368,-0.3314303696504035,0,0,0,-0.02219892370922419,-0.13165761318239427,1,8,1
1,0,1,2,-0.5463679533319117,-0.38511315671800084,0,0,0,-0.4686438958586523,-0.2642411010550996,0,0,0
0,0,2,4,-0.225654931612812,-0.37616602554006795,0,0,0,-0.1945885664203895,-0.24214385307631542,0,0,0
0,1,3,2,-0.7171372246368868,-0.30458897611660485,4,6,0,-0.6631347748148388,-0.37472734094902077,0,0,0
1,1,2,3,-0.7129721204587166,-0.29564184493867196,2,6,0,-0.6940765055578685,-0.37472734094902077,0,0,0
0,1,3,3,-0.7754486831312685,-0.4209016814297324,1,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,0,2,3,0.1533695486006694,-0.2688004514048733,0,0,6,0.2872183837210725,-0.37472734094902077,1,3,1
0,1,3,2,-0.3131221193543846,-0.3493246320062693,0,3,0,-0.4553831541116396,-0.22004660509753118,0,0,0
1,0,2,3,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,0,2,2,3.527103932918471,-0.18827627080347734,0,0,1,3.867618655414506,0.22189835447815337,0,0,0
0,0,3,4,-0.7671184747749282,-0.4298488126076653,0,6,0,-0.6896562583088642,-0.37472734094902077,0,0,0
